frame_id, p_x0, p_y0, p_c0, p_x1, p_y1, p_c1, p_x2, p_y2, p_c2, p_x3, p_y3, p_c3, p_x4, p_y4, p_c4, p_x5, p_y5, p_c5, p_x6, p_y6, p_c6, p_x7, p_y7, p_c7, p_x8, p_y8, p_c8, p_x9, p_y9, p_c9, p_x10, p_y10, p_c10, p_x11, p_y11, p_c11, p_x12, p_y12, p_c12, p_x13, p_y13, p_c13, p_x14, p_y14, p_c14, p_x15, p_y15, p_c15, p_x16, p_y16, p_c16, p_x17, p_y17, p_c17, p_x18, p_y18, p_c18, p_x19, p_y19, p_c19, p_x20, p_y20, p_c20, p_x21, p_y21, p_c21, p_x22, p_y22, p_c22, p_x23, p_y23, p_c23, p_x24, p_y24, p_c24
435,267.856,307.701,0.934189,258.708,374.716,0.918584,209.834,369.889,0.89886,160.745,441.084,0.961847,111.774,485.886,0.867792,298.74,396.7,0.902163,267.5,463.426,0.876057,192.084,508.002,0.91075,214.161,530.329,0.811384,183.054,521.424,0.826483,182.99,654.83,0.800374,183.077,770.748,0.805951,240.882,543.492,0.828776,236.426,655.022,0.88212,245.391,775.133,0.804346,267.571,303.045,0.97332,289.906,303.332,0.926914,258.526,307.61,0.377854,298.886,329.764,0.761451,240.941,801.988,0.706557,263.296,801.848,0.758319,232.244,792.775,0.73755,187.32,801.943,0.589592,160.84,801.707,0.636789,191.835,784.106,0.724469
436,271.989,307.713,0.928336,258.72,374.678,0.925089,214.118,369.876,0.897572,160.763,441.066,0.961553,111.78,485.826,0.876661,298.745,396.637,0.8989,267.501,459.125,0.879673,192.067,508.081,0.915891,214.173,530.326,0.809849,183.072,521.423,0.825408,183.008,654.893,0.804769,183.048,770.752,0.801533,240.878,543.495,0.828996,236.532,655.08,0.866973,245.403,775.127,0.804337,267.616,303.043,0.971926,294.161,303.334,0.93353,258.564,303.505,0.436749,298.916,329.771,0.759617,240.971,801.97,0.715343,263.315,801.826,0.768179,232.23,788.555,0.735017,187.307,801.959,0.57606,160.812,801.716,0.62573,191.813,784.094,0.716266
437,272.004,307.73,0.924704,258.724,374.669,0.926974,214.132,369.895,0.90117,160.721,441.089,0.965443,111.694,485.921,0.856836,298.751,392.348,0.896728,267.509,459.037,0.880895,196.321,508.081,0.919329,218.564,530.353,0.814394,187.393,521.521,0.827886,187.401,654.903,0.828202,187.342,770.735,0.826538,241,543.475,0.822428,236.557,654.991,0.862866,245.447,770.769,0.819375,267.612,303.058,0.971912,294.18,303.341,0.933586,258.55,307.636,0.434071,298.925,329.798,0.75196,245.334,801.964,0.742975,267.511,801.779,0.792234,236.373,784.083,0.725485,187.433,801.929,0.661205,160.859,801.692,0.70726,191.859,784.04,0.736719
438,272.031,307.782,0.918461,258.72,374.687,0.924918,214.139,369.912,0.902901,160.711,441.12,0.970609,107.375,490.144,0.849083,298.729,396.603,0.895775,267.519,459.044,0.88001,196.276,512.248,0.913667,218.553,530.329,0.81769,187.389,521.48,0.835829,187.327,654.886,0.813878,187.333,770.782,0.824431,240.985,543.474,0.825291,236.548,655.007,0.863694,245.404,770.751,0.822965,267.626,303.094,0.969915,294.194,303.376,0.93046,258.579,307.68,0.478251,298.907,329.856,0.743732,245.33,801.951,0.746478,267.495,801.751,0.795621,232.225,784.076,0.730015,187.408,801.974,0.643503,160.843,801.734,0.698534,191.869,788.397,0.74434
439,272.035,307.794,0.916135,258.72,374.685,0.923995,214.157,369.921,0.905262,160.711,441.12,0.968818,107.279,490.135,0.845703,298.716,392.351,0.893766,267.538,458.991,0.881875,196.33,508.102,0.915202,218.597,534.643,0.818472,187.432,521.534,0.836704,187.445,654.896,0.834869,187.313,770.787,0.829231,241.028,543.488,0.822964,236.531,655.006,0.866987,245.37,770.758,0.825825,267.622,303.105,0.969192,294.191,303.379,0.928851,258.576,307.7,0.495342,298.901,329.845,0.739127,245.341,801.933,0.751046,267.498,801.728,0.793487,232.197,784.109,0.72956,187.455,801.97,0.671739,160.852,801.727,0.723275,191.836,788.388,0.751698
440,272.043,307.822,0.91241,258.729,374.696,0.923903,214.19,369.925,0.905481,160.735,441.107,0.964477,107.314,485.854,0.858316,298.713,396.622,0.896939,267.52,459.025,0.879704,196.25,508.074,0.913094,218.533,534.652,0.813951,187.357,521.533,0.828868,187.359,654.897,0.823278,187.3,770.856,0.81536,240.979,543.499,0.826206,236.586,655,0.86219,245.423,770.795,0.821762,267.599,303.13,0.969194,294.187,303.389,0.925333,258.554,307.731,0.530416,298.907,329.833,0.729576,245.343,801.96,0.750046,267.486,801.768,0.799517,232.247,788.427,0.741159,187.412,801.998,0.648367,160.823,801.763,0.702297,191.849,788.495,0.748101
441,272.053,307.872,0.905771,258.739,374.711,0.922605,214.198,369.941,0.906892,160.724,441.122,0.967688,102.944,485.843,0.856843,298.717,396.634,0.89847,267.509,459.01,0.882023,192.067,508.086,0.901207,214.268,530.314,0.815933,187.349,521.453,0.837923,187.378,654.801,0.816504,183.088,770.776,0.812125,240.945,543.462,0.825839,236.575,655.003,0.868652,245.392,770.825,0.821328,267.6,303.165,0.967725,294.19,303.42,0.922269,258.573,307.766,0.538724,298.916,329.827,0.738251,245.374,801.958,0.744659,267.51,801.771,0.792691,232.212,788.476,0.75193,187.405,801.944,0.635206,160.835,801.712,0.678844,191.818,788.391,0.728297
442,272.052,307.856,0.907604,258.721,374.684,0.922684,214.189,369.935,0.90472,160.728,441.061,0.958235,102.893,485.816,0.857402,298.704,392.34,0.894669,267.537,454.727,0.884114,196.239,507.989,0.894454,218.587,530.281,0.819357,187.404,521.454,0.840793,187.561,654.774,0.830364,187.378,770.765,0.830797,245.281,539.202,0.815888,236.584,654.967,0.867198,245.35,770.822,0.82582,267.579,303.156,0.970006,294.181,303.403,0.922049,258.566,307.768,0.541519,298.913,329.794,0.737303,245.339,801.957,0.75937,267.464,801.781,0.806135,232.196,788.461,0.749916,187.487,801.952,0.668703,160.907,801.715,0.710008,191.872,788.39,0.742508
443,272.051,312.058,0.902931,258.714,374.684,0.921078,214.152,369.934,0.900791,160.69,441.039,0.950959,102.92,485.745,0.86132,298.724,392.323,0.896871,267.532,454.695,0.887887,196.215,507.895,0.891732,218.578,530.309,0.817597,187.365,521.485,0.832919,191.691,654.812,0.848653,187.362,770.836,0.832267,245.312,539.21,0.815342,236.601,654.909,0.863262,245.443,770.734,0.83106,267.574,303.18,0.969071,294.168,303.416,0.91898,258.58,307.785,0.545321,298.915,329.767,0.743301,245.354,801.937,0.756462,267.491,801.737,0.804767,232.248,784.075,0.729062,187.495,802.006,0.683558,160.897,801.762,0.731898,191.863,788.456,0.764488
444,272.006,312.089,0.903894,258.704,374.695,0.918808,214.118,369.954,0.901281,160.639,441.074,0.953496,102.9,485.778,0.85774,298.734,392.331,0.897625,267.481,454.72,0.882213,191.947,508.031,0.888242,218.58,530.361,0.815348,187.363,521.523,0.82823,191.672,654.861,0.851242,187.358,770.823,0.830304,245.323,543.466,0.815128,236.6,654.952,0.864659,245.451,770.763,0.828835,267.544,303.195,0.970234,289.936,303.421,0.912738,258.576,307.782,0.528431,298.905,325.53,0.756244,245.361,801.939,0.76234,267.495,801.755,0.813165,236.381,784.081,0.734697,187.479,801.974,0.683328,160.876,801.733,0.730846,191.869,788.417,0.756332
445,267.844,312.103,0.911497,258.7,374.715,0.916283,214.132,369.97,0.905025,160.624,441.053,0.949486,102.934,485.693,0.869026,298.718,396.62,0.897879,267.468,454.716,0.882736,191.964,508.019,0.893808,214.237,530.349,0.813293,183.097,521.465,0.82801,187.471,654.831,0.833362,187.311,770.797,0.826182,240.97,543.491,0.825377,236.529,654.961,0.874326,245.452,770.739,0.833052,267.495,303.211,0.969687,289.845,303.446,0.90413,254.336,307.862,0.389515,298.904,325.562,0.772218,245.343,801.928,0.750971,267.484,801.745,0.800663,236.413,784.067,0.74358,187.39,801.966,0.662015,160.828,801.717,0.713423,191.858,788.391,0.752188
446,267.761,312.117,0.919574,258.705,374.699,0.9186,214.154,369.967,0.90631,160.661,441.005,0.94638,107.267,481.553,0.877543,298.723,396.605,0.897973,267.443,454.705,0.882012,191.928,508.018,0.896294,218.529,534.646,0.813201,187.336,521.501,0.829686,187.569,654.818,0.842262,187.33,770.781,0.824244,241.005,543.497,0.82093,240.833,654.949,0.864199,249.732,770.743,0.830859,267.429,303.21,0.969705,289.75,303.449,0.895768,254.248,307.859,0.314062,298.899,325.546,0.780479,245.419,801.916,0.753008,267.525,801.724,0.802722,236.394,784.072,0.740303,187.443,801.946,0.664398,160.852,801.702,0.707553,191.846,784.094,0.734343
447,267.748,312.077,0.92509,258.696,374.681,0.920023,214.134,369.953,0.904241,160.612,441.04,0.950713,98.5457,481.559,0.880581,298.739,392.322,0.899486,267.433,454.691,0.883641,191.978,507.982,0.891089,214.263,534.641,0.811963,183.101,521.485,0.828166,187.547,654.849,0.843149,187.334,770.836,0.821894,241.002,543.488,0.818814,240.901,655,0.866728,249.788,770.752,0.835667,267.416,303.197,0.971068,285.47,303.44,0.897285,254.247,307.85,0.359938,298.828,325.566,0.779014,249.75,801.966,0.749781,267.564,801.751,0.80765,236.434,784.066,0.748472,187.441,802.004,0.663143,160.852,801.753,0.712142,191.858,788.436,0.744223
448,267.772,307.849,0.929115,258.697,374.648,0.922982,214.111,369.954,0.901081,160.602,441.053,0.952177,98.4699,481.539,0.887987,298.765,392.212,0.901894,267.444,454.617,0.891019,192.066,507.938,0.890665,218.587,530.323,0.81601,187.336,521.476,0.831909,191.657,654.768,0.848912,187.294,770.787,0.827082,245.364,539.231,0.81051,245.356,654.964,0.859924,249.858,770.708,0.840505,263.361,303.184,0.969572,285.461,303.41,0.896408,254.201,307.86,0.510102,298.756,325.544,0.746014,249.777,801.945,0.750328,267.581,801.733,0.799206,236.476,784.01,0.745711,187.461,801.987,0.667807,160.843,801.736,0.712858,191.845,784.087,0.739644
449,267.741,307.798,0.936914,258.676,374.621,0.923394,209.801,369.941,0.898824,160.599,441.005,0.942559,98.5219,481.461,0.896061,298.744,392.194,0.899363,263.357,454.62,0.895262,192.051,507.952,0.903593,218.575,530.323,0.815129,187.338,521.487,0.830823,191.658,654.798,0.855442,187.318,770.787,0.831008,245.34,539.23,0.813101,241.01,654.937,0.856105,249.797,770.73,0.83142,263.333,303.137,0.974075,285.423,303.368,0.899948,254.14,307.761,0.53082,298.722,325.488,0.73553,245.386,801.937,0.736319,267.518,801.756,0.787344,236.435,784.072,0.734726,187.454,801.988,0.660663,160.84,801.742,0.710599,191.851,784.101,0.737325
450,267.695,307.835,0.936306,258.653,374.63,0.920607,209.735,369.98,0.900722,156.519,441.016,0.942579,98.4898,481.477,0.895732,298.744,387.911,0.898633,263.353,454.577,0.900991,196.237,507.893,0.904996,218.561,534.677,0.814152,187.356,525.761,0.825792,191.683,654.85,0.86224,187.288,770.77,0.825666,245.294,543.486,0.817101,240.874,655.014,0.86394,245.427,770.79,0.829916,263.273,303.156,0.973293,285.349,303.389,0.891959,249.797,307.8,0.555225,298.668,325.516,0.699895,245.421,801.958,0.756896,267.542,801.758,0.807545,236.374,788.45,0.7446,187.44,801.965,0.670907,160.842,801.721,0.718513,191.802,784.075,0.73915
451,267.574,307.771,0.953231,258.624,374.621,0.918387,209.668,369.99,0.900624,156.512,440.996,0.944771,98.5024,481.493,0.892766,298.742,387.858,0.897473,267.416,450.334,0.908316,196.382,507.971,0.908606,218.582,534.648,0.815137,187.348,521.542,0.829448,191.707,654.699,0.844693,187.366,766.367,0.828812,245.34,539.256,0.813158,245.347,654.901,0.852326,249.821,770.682,0.834764,263.181,303.109,0.979464,280.899,303.342,0.902922,249.805,307.728,0.421811,298.641,325.403,0.719137,245.358,801.913,0.744223,267.525,801.749,0.800923,236.452,779.668,0.744143,187.463,801.832,0.652613,160.908,797.528,0.682935,191.86,775.168,0.719869
452,267.429,307.801,0.950793,258.598,374.622,0.916607,209.695,369.974,0.90169,160.584,436.862,0.942252,98.5347,481.467,0.896091,298.654,387.881,0.892032,267.415,450.338,0.905835,196.43,507.991,0.909405,218.535,534.713,0.813565,187.331,525.776,0.82579,187.541,654.786,0.839008,187.288,770.683,0.825838,241.023,543.525,0.822902,245.334,654.959,0.857984,249.768,770.743,0.833982,263.09,303.125,0.975933,276.482,303.37,0.918426,249.743,307.767,0.237019,298.613,325.502,0.754065,245.394,801.979,0.747003,267.555,801.783,0.802388,236.4,784.051,0.75778,187.382,801.937,0.657761,160.791,801.679,0.70675,191.833,783.964,0.730246
453,263.377,307.805,0.950922,258.568,374.665,0.910062,209.696,369.979,0.903897,156.494,440.99,0.946986,98.506,481.462,0.898634,298.594,392.298,0.886259,263.292,454.627,0.890743,196.242,512.24,0.914246,218.532,534.773,0.814532,187.332,525.817,0.82332,187.449,654.82,0.82794,183.075,770.698,0.81003,241.017,543.58,0.828189,245.369,655.033,0.861439,249.765,770.749,0.83205,263.079,303.127,0.976974,276.453,303.392,0.921995,249.748,307.781,0.201239,298.612,329.79,0.790873,245.441,801.943,0.748448,267.548,801.752,0.807933,236.44,784.083,0.759018,187.379,801.93,0.621617,160.8,801.683,0.664762,191.817,783.99,0.706502
454,263.357,307.804,0.95169,258.558,374.663,0.909349,209.675,369.968,0.903046,156.453,441.008,0.952337,98.4611,481.479,0.898816,298.587,392.309,0.88539,263.229,454.692,0.883712,192.051,512.346,0.922446,218.528,534.784,0.816058,187.313,525.818,0.821609,187.451,654.816,0.822955,183.101,770.647,0.814273,241.027,543.595,0.831733,241.001,654.987,0.862055,245.385,770.743,0.835527,263.069,303.127,0.976777,272.249,303.39,0.925008,249.764,307.766,0.18238,298.61,329.792,0.793917,245.425,801.936,0.763406,267.552,801.743,0.813651,232.209,784.084,0.761649,187.387,801.891,0.633332,160.816,801.647,0.676575,191.807,779.647,0.714062
455,263.329,307.804,0.952223,258.556,374.653,0.910972,209.669,369.956,0.902244,156.453,440.982,0.948344,98.4611,481.459,0.901809,298.595,392.29,0.886944,263.216,454.694,0.882163,192.012,512.398,0.917826,218.551,534.784,0.816147,187.32,525.815,0.822145,187.386,654.829,0.818744,183.043,770.667,0.813319,245.313,543.592,0.827361,245.439,655,0.856371,249.797,770.736,0.830638,263.053,303.129,0.976232,272.219,303.4,0.929185,249.766,307.748,0.164264,298.607,329.815,0.807449,245.413,801.958,0.744227,267.565,801.771,0.80245,236.428,784.063,0.750449,187.323,801.915,0.630842,160.74,801.657,0.680681,191.797,779.665,0.718122
456,263.326,307.802,0.952275,258.537,374.65,0.908691,205.402,369.973,0.905159,156.475,436.852,0.946845,98.4548,481.428,0.906293,298.581,392.266,0.886006,263.213,454.642,0.887967,196.215,512.411,0.91711,218.536,534.781,0.818038,187.321,525.819,0.823813,187.377,654.853,0.824472,183.078,770.766,0.819871,245.283,543.587,0.830981,240.998,655.008,0.861668,249.804,770.769,0.833355,263.043,303.127,0.973286,272.215,303.397,0.928728,249.73,307.763,0.172748,298.605,329.817,0.801263,249.73,801.991,0.733127,267.592,801.789,0.795558,236.441,784.104,0.762436,187.28,801.979,0.636093,160.733,801.707,0.696929,191.834,784.082,0.735308
457,263.318,307.807,0.95113,258.527,374.653,0.90691,205.389,369.98,0.906033,156.459,436.867,0.949986,98.4023,481.44,0.906067,298.568,392.272,0.883776,263.193,454.633,0.887756,196.211,512.417,0.920373,218.555,534.724,0.816668,187.338,525.786,0.825718,187.428,654.833,0.82332,183.083,770.756,0.80897,245.303,543.53,0.825573,245.333,654.903,0.855295,249.802,770.696,0.836217,263.039,303.129,0.971694,272.211,303.402,0.928697,245.432,307.766,0.166504,298.611,329.839,0.804056,249.752,801.959,0.743201,267.594,801.743,0.799604,236.437,784.024,0.754969,187.291,801.976,0.619928,160.745,801.722,0.67965,191.834,784.072,0.721384
458,263.3,307.798,0.953145,254.313,374.672,0.903052,205.367,369.994,0.907978,156.448,436.877,0.950672,98.3932,481.477,0.900777,298.542,392.299,0.87938,263.167,454.655,0.884056,196.217,512.411,0.923598,214.244,534.758,0.817505,187.301,525.804,0.822659,187.39,654.8,0.825157,183.095,770.692,0.815557,240.967,543.573,0.8368,240.966,654.956,0.867598,249.74,770.677,0.840189,263.019,303.121,0.970735,272.19,303.4,0.931796,245.401,307.766,0.16782,298.6,329.847,0.80544,245.434,801.874,0.762125,267.555,801.687,0.807884,236.426,784.012,0.749623,187.32,801.91,0.634301,160.779,801.658,0.681826,191.848,783.989,0.725506
459,263.304,307.802,0.95188,254.292,374.668,0.902059,205.346,370.002,0.908093,156.432,440.982,0.951466,98.3724,481.488,0.900489,298.519,392.264,0.874096,263.19,454.657,0.887617,196.218,512.405,0.923157,214.243,534.789,0.817454,187.302,525.833,0.821454,187.373,654.849,0.835014,183.068,770.699,0.818104,240.975,543.595,0.838371,241.007,654.985,0.870194,249.732,770.73,0.835424,263.014,303.122,0.969839,272.192,303.399,0.931333,245.34,307.777,0.190931,298.59,329.846,0.802055,245.351,801.93,0.752709,267.503,801.76,0.810749,236.431,784.053,0.754258,187.308,801.933,0.640688,160.759,801.687,0.691802,191.845,783.993,0.725552
460,263.299,307.788,0.95502,254.282,374.667,0.901414,205.376,369.992,0.906125,156.451,436.873,0.946377,98.3994,481.471,0.900838,294.393,392.294,0.869993,263.171,454.66,0.885765,196.233,512.424,0.932397,214.249,539.068,0.814986,183.108,525.855,0.816883,187.391,654.831,0.831549,183.077,770.733,0.815159,240.992,543.606,0.835851,245.326,655.035,0.867896,249.781,770.756,0.83307,263,303.112,0.969132,272.19,303.396,0.931831,245.286,307.797,0.207766,298.57,329.87,0.801575,245.419,801.939,0.74238,267.553,801.766,0.799243,236.459,784.09,0.757646,187.336,801.934,0.649283,160.787,801.698,0.699847,191.843,784.047,0.723352
461,263.298,307.79,0.952137,254.282,374.642,0.903507,205.376,369.986,0.90529,156.435,436.879,0.948622,94.1577,481.502,0.900721,294.397,392.236,0.869056,263.207,454.582,0.894585,196.349,512.366,0.92974,218.58,534.727,0.816132,187.361,525.823,0.825519,187.517,654.84,0.851536,187.287,770.724,0.822462,245.335,543.515,0.822956,249.86,654.947,0.86605,249.843,770.655,0.844927,262.997,303.109,0.965428,272.192,303.392,0.929541,241,307.799,0.220494,298.576,329.867,0.797351,249.783,801.921,0.762536,267.593,801.719,0.815555,236.486,779.649,0.765795,187.356,801.952,0.659538,160.799,801.716,0.709032,191.875,784.017,0.731851
462,263.25,307.784,0.953578,254.28,374.63,0.904165,205.37,369.985,0.905104,156.443,436.858,0.945666,98.3702,481.487,0.901539,294.409,392.214,0.869499,263.247,450.342,0.902093,196.375,512.33,0.925415,218.581,534.729,0.81733,187.356,525.821,0.826861,187.491,654.816,0.846773,183.059,770.719,0.82165,245.341,543.521,0.824178,249.767,654.99,0.86868,249.801,770.692,0.840349,262.958,303.102,0.96392,272.146,303.389,0.935325,240.97,307.794,0.176483,298.591,329.886,0.812039,249.73,801.927,0.768591,267.576,801.734,0.817005,236.473,783.976,0.760671,187.352,801.943,0.663693,160.764,801.708,0.713573,191.831,783.982,0.734671
463,263.237,307.746,0.95806,254.259,374.6,0.906769,205.324,369.988,0.906157,156.425,436.85,0.943851,94.1437,481.509,0.899399,298.517,387.845,0.872274,263.261,450.281,0.915409,196.361,512.344,0.916301,218.61,534.725,0.821233,187.385,525.837,0.829452,191.646,654.827,0.854958,183.11,770.735,0.828497,245.385,543.506,0.823453,249.819,654.903,0.867597,249.878,770.637,0.845875,262.95,303.077,0.963988,272.134,303.364,0.939604,240.971,307.769,0.163273,298.576,329.871,0.81222,249.753,801.916,0.762188,267.581,801.72,0.809096,236.503,779.61,0.760801,187.37,801.961,0.670034,160.786,801.719,0.719555,191.854,784.004,0.746558
464,263.213,307.74,0.960332,254.267,374.576,0.90933,205.333,369.981,0.903328,156.423,436.833,0.940136,94.1182,481.484,0.903466,298.513,387.796,0.873209,263.268,450.258,0.915414,196.282,512.212,0.910228,218.617,530.355,0.817255,187.378,521.54,0.830821,187.47,654.778,0.842524,183.016,770.779,0.821886,245.385,539.236,0.814277,249.796,654.928,0.868545,249.819,770.678,0.841001,262.931,303.075,0.963344,272.096,303.354,0.945615,240.995,307.737,0.13637,298.577,329.826,0.806168,249.718,801.932,0.764797,267.566,801.739,0.813133,236.468,783.976,0.763552,187.331,801.969,0.660764,160.74,801.735,0.715781,191.804,784.083,0.751285
465,263.177,307.737,0.959157,254.23,374.563,0.908335,205.312,369.991,0.90246,156.386,436.837,0.940552,94.059,481.505,0.905413,294.377,383.489,0.87019,263.258,450.208,0.924452,196.392,507.982,0.912063,218.569,530.361,0.812859,187.342,521.529,0.826811,187.508,654.79,0.845353,183.055,770.748,0.82595,245.315,539.246,0.817226,245.338,654.927,0.872649,245.412,770.698,0.836885,262.919,303.07,0.961291,272.06,303.36,0.94998,240.958,307.679,0.105499,298.57,329.833,0.814831,245.385,801.923,0.759937,267.532,801.731,0.801444,232.247,784.012,0.755677,187.356,801.935,0.679043,160.769,801.695,0.729463,191.802,784.03,0.745821
466,263.139,307.702,0.961269,254.219,374.526,0.910146,205.315,369.982,0.903174,156.418,436.727,0.926865,94.1521,481.398,0.907669,294.382,383.403,0.876737,263.24,450.161,0.936233,196.457,507.839,0.896619,218.627,530.346,0.813824,187.417,521.542,0.827191,187.523,654.752,0.849765,183.062,770.741,0.8271,245.378,539.211,0.810336,245.417,654.908,0.865224,245.425,770.716,0.831823,262.904,303.051,0.958197,272.024,303.347,0.955478,240.978,307.634,0.0796427,298.551,329.831,0.820271,245.394,801.934,0.749867,267.54,801.746,0.789854,232.242,784.063,0.757495,187.347,801.945,0.661898,160.774,801.702,0.710636,191.812,784.072,0.744084
